17:45:07.919550 config: drop-rate=0.00, max-delay=0s, seed=1543272307919550300
17:49:23.378904 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:24.379372 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:25.379847 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:26.380319 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:27.380783 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:28.381252 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:29.381712 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:30.382175 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:31.382676 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:32.383199 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:49:33.383664 [queue=0] packet #1, 127.0.0.1:54039 -> 127.0.0.1:8007, sz=3 is delivered
17:50:33.231967 [queue=0] packet #1, 127.0.0.1:53332 -> 127.0.0.1:8007, sz=3 is delivered
17:50:33.232967 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:53332, sz=7 is delivered
17:50:33.233967 [queue=0] packet #3, 127.0.0.1:53332 -> 127.0.0.1:8007, sz=9 is delivered
17:50:33.234967 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:53332, sz=11 is delivered
17:52:16.132433 [queue=0] packet #1, 127.0.0.1:53397 -> 127.0.0.1:8007, sz=3 is delivered
17:52:16.132433 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:53397, sz=7 is delivered
17:52:16.133433 [queue=0] packet #3, 127.0.0.1:53397 -> 127.0.0.1:8007, sz=9 is delivered
17:52:16.133433 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:53397, sz=11 is delivered
17:52:16.985860 [queue=0] packet #1, 127.0.0.1:53399 -> 127.0.0.1:8007, sz=3 is delivered
17:52:16.986860 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:53399, sz=7 is delivered
17:52:16.986860 [queue=0] packet #3, 127.0.0.1:53399 -> 127.0.0.1:8007, sz=9 is delivered
17:52:16.987860 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:53399, sz=11 is delivered
17:52:17.906307 [queue=0] packet #1, 127.0.0.1:53400 -> 127.0.0.1:8007, sz=3 is delivered
17:52:17.907307 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:53400, sz=7 is delivered
17:52:17.908307 [queue=0] packet #3, 127.0.0.1:53400 -> 127.0.0.1:8007, sz=9 is delivered
17:52:17.909307 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:53400, sz=11 is delivered
17:52:19.517180 [queue=0] packet #1, 127.0.0.1:53401 -> 127.0.0.1:8007, sz=3 is delivered
17:52:19.518179 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:53401, sz=7 is delivered
17:52:19.519180 [queue=0] packet #3, 127.0.0.1:53401 -> 127.0.0.1:8007, sz=9 is delivered
17:52:19.520180 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:53401, sz=11 is delivered
17:52:20.267349 [queue=0] packet #1, 127.0.0.1:53402 -> 127.0.0.1:8007, sz=3 is delivered
17:52:20.268349 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:53402, sz=7 is delivered
17:52:20.269349 [queue=0] packet #3, 127.0.0.1:53402 -> 127.0.0.1:8007, sz=9 is delivered
17:52:20.270349 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:53402, sz=11 is delivered
17:52:32.468195 [queue=0] packet #1, 127.0.0.1:62887 -> 127.0.0.1:8007, sz=3 is delivered
17:52:32.470195 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:62887, sz=7 is delivered
17:52:32.470195 [queue=0] packet #3, 127.0.0.1:62887 -> 127.0.0.1:8007, sz=9 is delivered
17:52:32.472196 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:62887, sz=11 is delivered
17:52:36.757067 [queue=0] packet #1, 127.0.0.1:62894 -> 127.0.0.1:8007, sz=3 is delivered
